date	Tree	Grass	"weed, garden"	ragweed	Weeds	cattail_sedge	grass_harm	weed_harm	unknown	Spore
6/6/2012	6.212221924	8.148740284	0	0	1.110814795	0	8.148740284	1.110814795	0	#VALUE!
6/7/2012	4.824443849	7.397480568			0.32162959		7.397480568	0.32162959	0	low
6/8/2012	0.958211339	9.901517168			1.277615118		9.901517168	1.277615118	0	low
6/9/2012	1.846153846	28.74725275			2.637362637		28.74725275	2.637362637	0.263736264	moderate
6/10/2012	12.23776224	15.38461538			0.34965035		15.38461538	0.34965035	0	low
6/11/2012	6.646153846	8.861538462			2.215384615		8.861538462	2.215384615	1.476923077	low
6/12/2012	1.923076923	13.46153846			0.320512821		13.46153846	0.320512821	0	low
6/13/2012										
6/14/2012										
6/15/2012										
6/16/2012										
6/17/2012										
6/18/2012										
6/19/2012										
6/20/2012										
6/21/2012										
6/22/2012										
6/23/2012										
6/24/2012										
6/25/2012	2.703572578	41.58352108			11.45799807		41.58352108	11.45799807	0	moderate
6/26/2012	12.17948718	8.012820513			3.846153846		8.012820513	3.846153846	0	low
6/27/2012	0.325027086	7.800650054			2.92524377		7.800650054	2.92524377	0	low
6/28/2012	0.945129955	7.245996325			6.300866369		7.245996325	6.300866369	0	low
6/29/2012	2.564102564	20.19230769			23.07692308		20.19230769	23.07692308	0	low
6/30/2012	2.548371874	4.247286456			3.397829165		4.247286456	3.397829165	0	low
7/1/2012	3.496503496	8.391608392			10.83916084		8.391608392	10.83916084	0	low
7/2/2012	1.014370245	3.719357566			7.438715131		3.719357566	7.438715131	0	low
7/3/2012	1.923076923	1.602564103			11.21794872		1.602564103	11.21794872	0	low
7/4/2012	1.239029427	1.239029427			7.124419205		1.239029427	7.124419205	0	low
7/5/2012	0.2039949	0.50998725			5.609859753		0.50998725	5.609859753	0	low
7/6/2012	0.2039949	0.50998725			5.609859753		0.50998725	5.609859753	0	low
7/7/2012	0.2039949	0.50998725			5.609859753		0.50998725	5.609859753	0	low
7/8/2012	0.958211339	11.17913229			12.4567474		11.17913229	12.4567474	0	low
7/9/2012	0.785597381	2.749590835			16.10474632		2.749590835	16.10474632	0	low
7/10/2012	0	5.392545599			6.344171293		5.392545599	6.344171293	0	low
7/11/2012	0.619514713	1.548786784			11.4610222		1.548786784	11.4610222	0	low
7/12/2012	0	2.884615385			8.012820513		2.884615385	8.012820513	0	low
7/13/2012	0.647773279	0			4.534412955		0	4.534412955	0	low
7/14/2012	0.615384615	0			0.923076923		0	0.923076923	0	low
7/15/2012	0.389092389	0.895400895	0	0	5.671143671	0	0.895400895	5.671143671	0	#VALUE!
7/16/2012	0.162800163	1.790801791			10.41921042		1.790801791	10.41921042	0	moderate
7/17/2012	0.31940378	2.555230237			7.665690711		2.555230237	7.665690711	0	moderate
7/18/2012	0.32162959	2.251407129			9.648887698		2.251407129	9.648887698	0	low
7/19/2012	0	0			5.429864253		0	5.429864253	0	low
7/20/2012	0	1			12.5		1	12.5	0	moderate
7/21/2012	0	0.819299044			5.188893946		0.819299044	5.188893946	0	moderate
7/22/2012	0	0			17.64705882		0	17.64705882	0	moderate
7/23/2012	0	0			20.71471835		0	20.71471835	0	moderate
7/24/2012	0	0.638807559			22.99707213		0.638807559	22.99707213	0.638807559	moderate
7/25/2012	0	0			11		0	11	0	moderate
7/26/2012	0	0.958211339			26.82991749		0.958211339	26.82991749	0	low
7/27/2012	0	0.322303395			13.53674259		0.322303395	13.53674259	0	moderate
7/28/2012	0	0.542029902			13.00871765		0.542029902	13.00871765	0	low
7/29/2012	0	0			8.988764045		0	8.988764045	0	low
7/30/2012	0	0.7183478			24.4238252		0.7183478	24.4238252	0	low
7/31/2012	0	0.32162959			27.66014473		0.32162959	27.66014473	0	low
8/1/2012	0	0.636604775			32.14854111		0.636604775	32.14854111	0	low
8/2/2012	0	1.282051282			48.3974359		1.282051282	48.3974359	0.320512821	moderate
8/3/2012	0	0.640136562			24.64525765		0.640136562	24.64525765	0.960204844	low
8/4/2012	0	1.490757305			29.21884317		1.490757305	29.21884317	0.596302922	low
8/5/2012	0.291191458	1.164765834			37.27250667		1.164765834	37.27250667	0.873574375	low
8/6/2012	0	0.788954635			35.8974359		0.788954635	35.8974359	0	low
8/7/2012	0	1.597018898			57.81208411		1.597018898	57.81208411	0	low
8/8/2012	0	0.6			36.1		0.6	36.1	0	low
8/9/2012	0	0.954907162			38.51458886		0.954907162	38.51458886	0	low
8/10/2012	0.31940378	0.638807559			44.07772159		0.638807559	44.07772159	0	low
8/11/2012	0	0			37.15645632		0	37.15645632	0	low
8/12/2012	0	0.28280543			49.49095023		0.28280543	49.49095023	0	low
8/13/2012	0.394477318	0			13.80670611		0	13.80670611	0	low
8/14/2012	0	0.317208565			45.36082474		0.317208565	45.36082474	0	low
8/15/2012	0	0.322754169			20.65626681		0.322754169	20.65626681	0	low
8/16/2012	0	0.634417129			127.517843		0.634417129	127.517843	0	moderate
8/17/2012	0	1.602564103			60.57692308		1.602564103	60.57692308	0	low
8/18/2012	0	0			48.36670179		0	48.36670179	0	low
8/19/2012	0	0.887573964			66.56804734		0.887573964	66.56804734	0	low
8/20/2012	0	1.085972851			68.05429864		1.085972851	68.05429864	0	low
8/21/2012	0	0.315043318			48.83171436		0.315043318	48.83171436	0	low
8/22/2012	0	0.975081257			99.78331528		0.975081257	99.78331528	0	low
8/23/2012	0	0.317208565			138.6201427		0.317208565	138.6201427	0	low
8/24/2012	0	0			96.51716362		0	96.51716362	0	low
8/25/2012	0	0			47.68501641		0	47.68501641	0	low
8/26/2012	0	0			47.68501641		0	47.68501641	0	low
8/27/2012	0	0			47.68501641		0	47.68501641	0	low
8/28/2012	0	0.31940378			59.40910301		0.31940378	59.40910301	0	low
8/29/2012	0	0.32162959			110.3189493		0.32162959	110.3189493	0	moderate
8/30/2012	0	0.641025641			128.2051282		0.641025641	128.2051282	0	moderate
8/31/2012	0	0.636604775			178.5676393		0.636604775	178.5676393	0	moderate
9/1/2012	0	1.08917631			51.73587474		1.08917631	51.73587474	0	low
9/2/2012	0	0			46.32415555		0	46.32415555	0	low
9/3/2012	0	1.362475163			53.81776895		1.362475163	53.81776895	0	low
9/4/2012	0	0			33.16239316		0	33.16239316	0	low
9/5/2012	0	0.322754169			55.83647122		0.322754169	55.83647122	0	moderate
9/6/2012	0	0.318302387			33.10344828		0.318302387	33.10344828	0	low
9/7/2012	0	0			30.02395528		0	30.02395528	0	low
9/8/2012	0	0			27.09677419		0	27.09677419	0	low
9/9/2012	0	0			40.66702528		0	40.66702528	0	low
9/10/2012	0	0.346500346			24.25502425		0.346500346	24.25502425	0	low
9/11/2012	0	0.319846474			81.24100432		0.319846474	81.24100432	0	low
9/12/2012	0	0			76.22621281		0	76.22621281	0	low
9/13/2012	0	0			11.14058355		0	11.14058355	0	low
9/14/2012	0	0			9.262709609		0	9.262709609	0	low
9/15/2012	0	0			9.26064227		0	9.26064227	0	low
9/16/2012	0	0			42.11538462		0	42.11538462	0	low
9/17/2012	0	0.391134289			46.54498044		0.391134289	46.54498044	0	low
9/18/2012	0	0			11.61915008		0	11.61915008	0	low
9/19/2012	0	0			8.594164456		0	8.594164456	0	low
9/20/2012	0	0			30.44871795		0	30.44871795	0	low
9/21/2012	0	0			14.44313684		0	14.44313684	0	low
9/22/2012	0	0			13.29656259		0	13.29656259	0	low
9/23/2012	0	0			6.769230769		0	6.769230769	0	low
9/24/2012	0	0			7.326007326		0	7.326007326	0	low
9/25/2012	0	0			10.22092095		0	10.22092095	0	low
9/26/2012	0.306670074	0			6.440071556		0	6.440071556	0	low
9/27/2012	0	0			5.449900653		0	5.449900653	0	low
9/28/2012	0.302648171	0			7.263556116		0	7.263556116	0	low
9/29/2012	0	0			7.220940728		0	7.220940728	0	low
9/30/2012	0	0			7.309432649		0	7.309432649	0	low
10/1/2012	0	0			4.332129964		0	4.332129964	0	low
10/2/2012	0.3	0.320512821			8.333333333		0.320512821	8.333333333	0	low
10/3/2012	0	0			8.252674478		0	8.252674478	0	low
10/4/2012	0.3	0			14.9		0	14.9	0	low
10/5/2012	0	0			20.0530504		0	20.0530504	0	low
10/6/2012	0	0			9.278659084		0	9.278659084	0	low
10/7/2012	0	0			3.418803419		0	3.418803419	0	low
10/8/2012	0	0			7.161803714		0	7.161803714	0	low
10/9/2012	0	0			6.707479372		0	6.707479372	0.31940378	low
10/10/2012	0	0			7.075850978		0	7.075850978	0	low
10/11/2012	0	0			2.894666309		0	2.894666309	0	low
10/12/2012	0	0			2.564102564		0	2.564102564	0	low
10/13/2012	0.564573042	0			3.952011291		0	3.952011291	0	low
10/14/2012	0	0			0.681237582		0	0.681237582	0	low
10/15/2012	0	0			1.821862348		0	1.821862348	0	low
10/16/2012	0	0			4.876632801		0	4.876632801	0	low
10/17/2012	36.00654664	0			11.78396072		0	11.78396072	0	low
10/18/2012	2.146690519	0.306670074			4.600051112		0.306670074	4.600051112	0	low
10/19/2012	0	0			0.954907162		0	0.954907162	0	low
10/20/2012	0	0			1.157463226		0	1.157463226	0	low
10/21/2012	0.96488877	0			0.96488877		0	0.96488877	0	low
10/22/2012	9.111918125	0			3.565533179		0	3.565533179	0	low
10/23/2012	1.591511936	0			3.183023873		0	3.183023873	0	low
10/24/2012	31.73076923	0			14.1025641		0	14.1025641	0	low
10/25/2012	0.320512821	0			1.923076923		0	1.923076923	0	low
10/26/2012	0.961538462	0			0.320512821		0	0.320512821	0	low
10/27/2012	0	0			0		0	0	0	low
10/28/2012	0.298730396	0			0.896191187		0	0.896191187	0	low
10/29/2012	0	0			1.158673962		0	1.158673962	0	low
10/30/2012	0	0			0.96488877		0	0.96488877	0	low
10/31/2012	0	0			0.636604775		0	0.636604775	0	low
11/1/2012	0	0			0.32162959		0	0.32162959	0	low
										
										
										
3/12/2013	3.900325027	0			0		0	0	0.975081257	low
3/13/2013	4.648588821	0			0.996126176		0	0.996126176	0.996126176	low
3/14/2013	2.267206478	0			0		0	0	1.295546559	low
3/15/2013	10.15067407	0			0.317208565		0	0.317208565	0.951625694	low
3/16/2013	6.098406098	0			0		0	0	0.831600832	low
3/17/2013	7.639257294	0			0		0	0	3.50132626	low
3/18/2013	6.511330993	0			1.14905841		0	1.14905841	0.76603894	low
3/19/2013	10.96597323	0			2.580228995		0	2.580228995	0.967585873	low
3/20/2013	12.39669421	0			0.953591863		0	0.953591863	1.907183725	low
3/21/2013	8.671912639	0			0		0	0	0.963545849	low
3/22/2013	6.02006689	0			0.334448161		0	0.334448161	1.337792642	low
3/23/2013	5.570291777	0			0		0	0	1.061007958	low
3/24/2013	6.219312602	0			0.327332242		0	0.327332242	0.981996727	low
3/25/2013	4.502814259	0			0		0	0	0.375234522	low
3/26/2013	6.132329209	0			0.645508338		0	0.645508338	1.613770845	low
3/27/2013	15.3	0			0.6		0	0.6	1.3	low
3/28/2013	28.40236686	0			0.645508338		0	0.645508338	0.968262507	low
3/29/2013	15.2260111	0			0.634417129		0	0.634417129	0.317208565	low
3/30/2013	6.5	0.1			0.4		0.1	0.4	0	0
3/31/2013	6.5	0.1			0.4		0.1	0.4	0	0
4/1/2013	6.5	0.1			0.4		0.1	0.4	0	low
4/2/2013	12.32876712	0			0.948366702		0	0.948366702	0.632244468	low
4/3/2013	14.7	0			0.3		0	0.3	1.3	low
4/4/2013	10.14729951	0			0.327332242		0	0.327332242	1.636661211	low
4/5/2013	14.20118343	0			0		0	0	1.291016676	low
4/6/2013	21.27770535	0			0		0	0	0.938722295	low
4/7/2013	77.43933918	0			0		0	0	0.309757357	low
4/8/2013	8.83797054	0			0		0	0	0.327332242	low
4/9/2013	15.5465587	0			0.32388664		0	0.32388664	0.971659919	moderate
4/10/2013	26.92307692	0			0		0	0	0.320512821	low
4/11/2013	47.4916388	0			0		0	0	0.334448161	low
4/12/2013	8.805668016	0			0		0	0	0.303643725	low
4/13/2013	28.21364682	0			0		0	0	0.306670074	low
4/14/2013	56.96202532	0			0.584225901		0	0.584225901	0.876338851	low
4/15/2013	21.01313321	0			0		0	0	0.750469043	low
4/16/2013	17.81376518	0			0		0	0	4.210526316	low
4/17/2013	21.40005323	0			0.31940378		0	0.31940378	0.958211339	moderate
4/18/2013	38.2739212	0			0		0	0	1.60814795	low
4/19/2013	12.73209549	0			0		0	0	0.636604775	low
4/20/2013	35.0132626	0			0		0	0	1.157463226	low
4/21/2013	15.38461538	0			0		0	0	0	low
4/22/2013	39.12630579	0			0		0	0	0.759734093	Moderate
4/23/2013	34.41436612	0			0		0	0	0.96488877	Low
4/24/2013	25.20346548	0			0		0	0	0.945129955	low 
4/25/2013	29.48717949	0			0		0	0	1.923076923	low
4/26/2013	74.52422837	0			0		0	0	0.959539421	low
4/27/2013	448.5069556	0.872581626			0		0.872581626	0	8.725816257	low
4/28/2013	448.5069556	0.872581626			0		0.872581626	0	8.725816257	low
4/29/2013	448.5069556	0.872581626			0		0.872581626	0	8.725816257	low
4/30/2013	1557.478919	0			0		0	0	0	low
5/1/2013	1186.877828	0			0		0	0	6.900452489	low
5/2/2013	116.7327518	0			0.317208565		0	0.317208565	0.317208565	low
5/3/2013	137.4795417	0			0		0	0	0.981996727	low
5/4/2013	426.7044783	0			0		0	0	2.883138367	low
5/5/2013	426.7044783	0			0		0	0	2.883138367	low
5/6/2013	426.7044783	0			0		0	0	2.883138367	low
5/7/2013	2800.721154	0			0		0	0	9.775641026	low
5/8/2013	1528.00789	0			0		0	0	12.03155819	low
5/9/2013	7337.657464	0			0		0	0	52.31841329	low
5/10/2013	5979.064235	0			0		0	0	67.72402855	low
5/11/2013	3011.26288	0			5.847112389		0	5.847112389	29.23556195	low 
5/12/2013	900.4158004	0			0		0	0	5.435105435	low
5/13/2013	780	0			0		0	0	6.153846154	low
5/14/2013	878.030303	0			0		0	0	21.32867133	low
5/15/2013	1536.070274	0			5.953760752		0	5.953760752	2.976880376	low
5/16/2013	120.3465477	0			0		0	0	5.040693095	low
5/17/2013	1884.356436	3.71667936			3.71667936		3.71667936	3.71667936	29.73343488	low
5/18/2013	263.8940814	0			0		0	0	2.057653656	Moderate
5/19/2013	263.8940814	0			0		0	0	2.057653656	Moderate
5/20/2013	263.8940814	0			0		0	0	2.057653656	Moderate
5/21/2013	151.4875369	0			0		0	0	2.573036719	low
5/22/2013	148.5	0			0		0	0	2.5	moderate
5/23/2013	1066.222647	0			0		0	0	4.124652405	low
5/24/2013	825.6900688	0			0		0	0	10.92595554	low
5/25/2013	450.9222055	0			0		0	0	7.973084185	low
5/26/2013	450.9222055	0			0		0	0	7.973084185	low
5/27/2013	450.9222055	0			0		0	0	7.973084185	low
5/28/2013	625.4413317	0			0		0	0	7.188980824	moderate
5/29/2013	173.7556561	0			0		0	0	1.916422678	moderate
5/30/2013	149.2838196	0			0		0	0	3.819628647	moderate
5/31/2013	761.3851147	8.701544168			0		8.701544168	0	17.40308834	low
6/1/2013	302.7645343	0			5.425887711		0	5.425887711	3.798121398	low
6/2/2013	302.7645343	0			5.425887711		0	5.425887711	3.798121398	low
6/3/2013	302.7645343	0			5.425887711		0	5.425887711	3.798121398	low
6/4/2013	185.8478837	0			0		0	0	3.892102276	low
6/5/2013	52.0222046	2.220459952			2.537668517		2.220459952	2.537668517	3.172085646	low
6/6/2013	4.181184669	0.64325918			0		0.64325918	0	0.32162959	moderate
6/7/2013	12.17948718	1.282051282			0		1.282051282	0	0.961538462	moderate
6/8/2013	22.40995998	1.173855047			0.21342819		1.173855047	0.21342819	0.533570476	moderate
6/9/2013	22.40995998	1.173855047			0.21342819		1.173855047	0.21342819	0.533570476	moderate
6/10/2013	22.40995998	1.173855047			0.21342819		1.173855047	0.21342819	0.533570476	moderate
6/11/2013	29.50039651	12.05392546			0		12.05392546	0	1.268834259	moderate
6/12/2013	46.63629054	11.25703565			2.894666309		11.25703565	2.894666309	1.60814795	moderate
6/13/2013	91.34615385	19.55128205			2.243589744		19.55128205	2.243589744	1.602564103	moderate
6/14/2013	129.4755489	16.74808095			5.153255677		16.74808095	5.153255677	1.932470879	low
6/15/2013	250.4830918	38.53586027			8.500557414		38.53586027	8.500557414	4.533630621	moderate
6/16/2013	250.4830918	38.53586027			8.500557414		38.53586027	8.500557414	4.533630621	moderate
6/17/2013	250.4830918	38.53586027			8.500557414		38.53586027	8.500557414	4.533630621	moderate
6/18/2013	82.47533826	9.056115573			1.940596194		9.056115573	1.940596194	0.970298097	low
6/19/2013	37.43061063	8.88183981			0		8.88183981	0	2.537668517	low
6/20/2013	22.75641026	14.1025641			1.923076923		14.1025641	1.923076923	0.961538462	low
6/21/2013	7.703006312	5.777254734			0.641917193		5.777254734	0.641917193	1.283834385	low
6/22/2013										
6/23/2013										
6/24/2013										
6/25/2013										
6/26/2013	4.471652915	3.194037796			1.277615118		3.194037796	1.277615118	1.916422678	Low
6/27/2013	1.28651836	10.93540606			1.60814795		10.93540606	1.60814795	1.60814795	Low
6/28/2013	3.205128205	16.02564103			1.282051282		16.02564103	1.282051282	3.205128205	Low
6/29/2013	2.454424189	8.537127612			2.454424189		8.537127612	2.454424189	0.106714095	low
6/30/2013	2.454424189	8.537127612			2.454424189		8.537127612	2.454424189	0.106714095	low
7/1/2013	2.454424189	8.537127612			2.454424189		8.537127612	2.454424189	0.106714095	low
7/2/2013	11.65991903	2.267206478			3.562753036		2.267206478	3.562753036	1.619433198	low
7/3/2013	2.854877082	2.537668517			3.489294211		2.537668517	3.489294211	0.317208565	low
7/4/2013	2.528977871	7.586933614			3.477344573		7.586933614	3.477344573	1.264488936	low
7/5/2013	0.804774998	6.277244987			1.126684998		6.277244987	1.126684998	1.287639997	low
7/6/2013	0.804774998	6.277244987			1.126684998		6.277244987	1.126684998	1.287639997	low
7/7/2013	0.804774998	6.277244987			1.126684998		6.277244987	1.126684998	1.287639997	low
7/8/2013	0.804774998	6.277244987			1.126684998		6.277244987	1.126684998	1.287639997	low
7/9/2013	1.60814795	7.719110158			7.397480568		7.719110158	7.397480568	0.96488877	low
7/10/2013	0.638807559	27.78812883			5.110460474		27.78812883	5.110460474	3.194037796	low
7/11/2013	2.259279182	17.10597095			7.423345885		17.10597095	7.423345885	1.613770845	low
7/12/2013	0.951625694	13.95717684			11.10229976		13.95717684	11.10229976	2.220459952	low
7/13/2013	0.749598429	4.176334107			3.533821167		4.176334107	3.533821167	0.856683919	low
7/14/2013	0.749598429	4.176334107			3.533821167		4.176334107	3.533821167	0.856683919	low
7/15/2013	0.749598429	4.176334107			3.533821167		4.176334107	3.533821167	0.856683919	low
7/16/2013	0.641025641	3.525641026			9.294871795		3.525641026	9.294871795	1.282051282	low
7/17/2013	0.641025641	4.487179487			12.82051282		4.487179487	12.82051282	1.602564103	low
7/18/2013	1.916422678	6.068671813			15.01197764		6.068671813	15.01197764	0.958211339	low
7/19/2013	1.277615118	11.81793985			13.73436252		11.81793985	13.73436252	1.597018898	low
7/20/2013	0.311990848	4.783859673			16.43151801		4.783859673	16.43151801	1.559954241	low
7/21/2013	0.311990848	4.783859673			16.43151801		4.783859673	16.43151801	1.559954241	low
7/22/2013	0.311990848	4.783859673			16.43151801		4.783859673	16.43151801	1.559954241	low
7/23/2013	1.055347092	13.01594747			33.41932458		13.01594747	33.41932458	5.27673546	low
7/24/2013	1.591511936	4.137931034			25.78249337		4.137931034	25.78249337	1.273209549	low
7/25/2013	0	0.641025641			24.67948718		0.641025641	24.67948718	2.884615385	low
7/26/2013	0.64325918	4.824443849			6.432591798		4.824443849	6.432591798	0.96488877	low
7/27/2013	0.214022009	4.494462181			7.811803314		4.494462181	7.811803314	0.428044017	low
7/28/2013	0.214022009	4.494462181			7.811803314		4.494462181	7.811803314	0.428044017	low
7/29/2013	0.214022009	4.494462181			7.811803314		4.494462181	7.811803314	0.428044017	low
7/30/2013	0	0.637924619			27.4307586		0.637924619	27.4307586	1.275849237	low
7/31/2013	0	0.636604775			22.5994695		0.636604775	22.5994695	0	low
8/1/2013	0.32162959	3.537925489			34.73599571		3.537925489	34.73599571	2.573036719	low
8/2/2013	0.32207848	1.932470879			33.81824038		1.932470879	33.81824038	3.220784798	moderate
8/3/2013	0.48266883	3.217642569	0	0	34.75956243	0	3.217642569	34.75956243	2.253651579	#VALUE!
8/4/2013	0.64325918	4.502814259			35.70088448		4.502814259	35.70088448	1.28651836	low
8/5/2013	0	1.107692308			33.96923077		1.107692308	33.96923077	0	low
8/6/2013	1.288313919	1.610392399			47.98969349		1.610392399	47.98969349	2.576627838	low
8/7/2013	0	2.229654404			26.75585284		2.229654404	26.75585284	2.229654404	moderate
8/8/2013	0	0.319846474			45.41819926		0.319846474	45.41819926	0.959539421	low
8/9/2013	0	2.478058854			41.81724316		2.478058854	41.81724316	1.239029427	low
8/10/2013	0.320958596	2.246710174			38.51503156		2.246710174	38.51503156	1.925751578	low
8/11/2013	0	1.377726751			37.19862227		1.377726751	37.19862227	0	low
8/12/2013	0	1.599786695			53.99280096		1.599786695	53.99280096	1.199840021	low
8/13/2013	0	1.936525013			33.88918774		1.936525013	33.88918774	1.936525013	low
8/14/2013	0	0.636604775			24.82758621		0.636604775	24.82758621	0.318302387	low
8/15/2013	0	1.616031028			38.13833226		1.616031028	38.13833226	3.878474467	low
8/16/2013	0	0.318302387			57.6127321		0.318302387	57.6127321	1.591511936	low
8/17/2013	0	0.302648171			58.10844893		0.302648171	58.10844893	1.210592686	low
8/18/2013	0.32162959	2.251407129			79.44250871		2.251407129	79.44250871	0.32162959	low
8/19/2013	0	1.029453818			96.76865885		1.029453818	96.76865885	3.431512725	low
8/20/2013	0	0.638807559			93.26590365		0.638807559	93.26590365	1.597018898	low
8/21/2013	0	5.392545599			156.7010309		5.392545599	156.7010309	5.392545599	low
8/22/2013	0	2.520346548			72.45996325		2.520346548	72.45996325	14.17694933	low
8/23/2013	0	0.322303395			38.0318006		0.322303395	38.0318006	2.578427159	low
